partition,test_type,status,owner,model
parmiopcie6ttidecee_uio_0,atspeed_edt_edt_low_internal_serial_scan,PASS,Emmanuel Araya,nio_uio-a0-26ww21c
parmiopcie6ttidecee_uio_0,parmiopcie6ttidecee_uio_0_ub_i_ult_scan_ctlr_stuckat_edt_bypass_low_internal_scandump,PASS,Emmanuel Araya,nio_uio-a0-26ww21c
parmiopcie6ttidecee_uio_0,ssn_continuity,PASS,Sebastian Porras,nio_uio-a0-26ww21c
parmiopcie6ttidecee_uio_0,stuckat_edt_bypass_low_internal_burnin_togcnt_cap_off,PASS,Emmanuel Araya,nio_uio-a0-26ww21c
parmiopcie6ttidecee_uio_0,stuckat_edt_bypass_low_internal_serial_chain,PASS,Emmanuel Araya,nio_uio-a0-26ww21c
parmiopcie6ttidecee_uio_0,stuckat_edt_bypass_low_internal_serial_scan,PASS,Emmanuel Araya,nio_uio-a0-26ww21c
parmiopcie6ttidecee_uio_0,stuckat_edt_edt_low_internal_loopback,PASS,Sebastian Porras,nio_uio-a0-26ww21c
parmiopcie6ttidecee_uio_0,stuckat_edt_edt_low_internal_serial_chain,PASS,Emmanuel Araya,nio_uio-a0-26ww21c
parmiopcie6ttidecee_uio_0,stuckat_edt_edt_low_internal_serial_scan,PASS,Emmanuel Araya,nio_uio-a0-26ww21c
parmiostaticmux_uio_0,atspeed_edt_edt_low_internal_serial_scan,PASS,Mario Alpizar,nio_uio-a0-26ww21c
parmiostaticmux_uio_0,parmiostaticmux_uio_0_ub_i_ult_scan_ctlr_stuckat_edt_bypass_low_internal_scandump,PASS,Mario Alpizar,nio_uio-a0-26ww21c
parmiostaticmux_uio_0,ssn_continuity,PASS,Sebastian Porras,nio_uio-a0-26ww21c
parmiostaticmux_uio_0,stuckat_edt_bypass_low_internal_burnin_togcnt_cap_off,PASS,Mario Alpizar,nio_uio-a0-26ww21c
parmiostaticmux_uio_0,stuckat_edt_bypass_low_internal_serial_chain,PASS,Mario Alpizar,nio_uio-a0-26ww21c
parmiostaticmux_uio_0,stuckat_edt_bypass_low_internal_serial_scan,PASS,Mario Alpizar,nio_uio-a0-26ww21c
parmiostaticmux_uio_0,stuckat_edt_edt_low_internal_loopback,PASS,Sebastian Porras,nio_uio-a0-26ww21c
parmiostaticmux_uio_0,stuckat_edt_edt_low_internal_serial_chain,PASS,Mario Alpizar,nio_uio-a0-26ww21c
parmiostaticmux_uio_0,stuckat_edt_edt_low_internal_serial_scan,PASS,Mario Alpizar,nio_uio-a0-26ww21c
parmioula_uio_0,atspeed_edt_edt_low_internal_serial_scan,PASS,Mauricio Segura,nio_uio-a0-26ww21c
parmioula_uio_0,parmioula_uio_0_ub_i_ult_scan_ctlr_stuckat_edt_bypass_low_internal_scandump,PASS,Mauricio Segura,nio_uio-a0-26ww21c
parmioula_uio_0,ssn_continuity,PASS,Sebastian Porras,nio_uio-a0-26ww21c
parmioula_uio_0,stuckat_edt_bypass_low_internal_burnin_togcnt_cap_off,PASS,Mauricio Segura,nio_uio-a0-26ww21c
parmioula_uio_0,stuckat_edt_bypass_low_internal_serial_chain,PASS,Mauricio Segura,nio_uio-a0-26ww21c
parmioula_uio_0,stuckat_edt_bypass_low_internal_serial_scan,PASS,Mauricio Segura,nio_uio-a0-26ww21c
parmioula_uio_0,stuckat_edt_edt_low_internal_loopback,PASS,Sebastian Porras,nio_uio-a0-26ww21c
parmioula_uio_0,stuckat_edt_edt_low_internal_serial_chain,PASS,Mauricio Segura,nio_uio-a0-26ww21c
parmioula_uio_0,stuckat_edt_edt_low_internal_serial_scan,PASS,Mauricio Segura,nio_uio-a0-26ww21c
