partition,test_type,status,owner,model
parmiopcie6ttidecee_uio_0,stuckat_edt_bypass_low_internal_serial_scan,PASS,Emmanuel Araya,nio_uio-a0-26ww11a
parmiopcie6ttidecee_uio_0,stuckat_edt_edt_low_internal_loopback,PASS,Sebastian Porras,nio_uio-a0-26ww11a
parmiopcie6ttidecee_uio_0,stuckat_edt_edt_low_internal_serial_chain,PASS,Emmanuel Araya,nio_uio-a0-26ww11a
parmiopcie6ttidecee_uio_0,stuckat_edt_edt_low_internal_serial_scan,PASS,Emmanuel Araya,nio_uio-a0-26ww11a
parmiostaticmux_uio_0,atspeed_edt_edt_low_internal_serial_scan,PASS,Mario Alpizar,nio_uio-a0-26ww11a
parmiostaticmux_uio_0,scan_ctlr_stuckat_edt_bypass_low_internal_scandump,MISSING,Mario Alpizar,nio_uio-a0-26ww11a
parmiostaticmux_uio_0,ssn_continuity,PASS,Sebastian Porras,nio_uio-a0-26ww11a
parmiostaticmux_uio_0,stuckat_edt_bypass_low_internal_burnin_togcnt_cap_off,MISSING,Mario Alpizar,nio_uio-a0-26ww11a
parmiostaticmux_uio_0,stuckat_edt_bypass_low_internal_serial_chain,PASS,Mario Alpizar,nio_uio-a0-26ww11a
parmiostaticmux_uio_0,stuckat_edt_bypass_low_internal_serial_scan,PASS,Mario Alpizar,nio_uio-a0-26ww11a
parmiostaticmux_uio_0,stuckat_edt_edt_low_internal_loopback,PASS,Sebastian Porras,nio_uio-a0-26ww11a
parmiostaticmux_uio_0,stuckat_edt_edt_low_internal_serial_chain,PASS,Mario Alpizar,nio_uio-a0-26ww11a
parmiostaticmux_uio_0,stuckat_edt_edt_low_internal_serial_scan,PASS,Mario Alpizar,nio_uio-a0-26ww11a
parmioula_uio_0,atspeed_edt_edt_low_internal_serial_scan,FAIL,Mauricio Segura,nio_uio-a0-26ww11a
parmioula_uio_0,scan_ctlr_stuckat_edt_bypass_low_internal_scandump,MISSING,Mauricio Segura,nio_uio-a0-26ww11a
parmioula_uio_0,ssn_continuity,PASS,Sebastian Porras,nio_uio-a0-26ww11a
parmioula_uio_0,stuckat_edt_bypass_low_internal_burnin_togcnt_cap_off,MISSING,Mauricio Segura,nio_uio-a0-26ww11a
parmioula_uio_0,stuckat_edt_bypass_low_internal_serial_chain,PASS,Mauricio Segura,nio_uio-a0-26ww11a
parmioula_uio_0,stuckat_edt_bypass_low_internal_serial_scan,PASS,Mauricio Segura,nio_uio-a0-26ww11a
parmioula_uio_0,stuckat_edt_edt_low_internal_loopback,PASS,Sebastian Porras,nio_uio-a0-26ww11a
parmioula_uio_0,stuckat_edt_edt_low_internal_serial_chain,PASS,Mauricio Segura,nio_uio-a0-26ww11a
parmioula_uio_0,stuckat_edt_edt_low_internal_serial_scan,PASS,Mauricio Segura,nio_uio-a0-26ww11a
